"Well";"replno";"smpltp";"templvol";"QtyID";"WellType";"Replicate";"ThresholddRn";"CtdRn";"Quantitycopies";"RSqdRn";"SlopedRn";"qpcrno";"MONISprojectno";"AssayID";"speciesabbr";"plateno";"qpcrrundate";"smplNo";"smplNo02";"Unikt.prøvesæt.nummer";"Noter.på.plastic.posen";"Konc.målt.på.Qubit._ng.uL";"Dato.for.ekstraktion";"Ekstraktionsnummer";"Noter2";"Elueringvolumen.AE.buffer.uL";"Sub_Nmb_for_extraction";"Dato_for_indsml";"X.Noter2";"U_Pr_Nr";"MSTno_di";"wdt";"Navn_Inds";"skib";"Inst";"Dato_inds";"Lok_omr01";"lokalitet_vanda";"lok_pos_lat";"lok_pos_lon";"max_Dyb";"Dyb_Str_m";"Vwf_mL";"vandsoejllagd";"Dyb_lagd01";"dato_80C";"Temp_Inds";"Bemaerkn";"MST.n_Dinds";"MST.nummer";"MST_STEXno";"smplNoSTEX"
"E12";"29";"MSTNEKSX32";"3uL";"QtyorID";"Unknown";"29";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"MSTNEKSX32";"MSTNEKSX32";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MSTNEKSX32";NA
"F10";"30";"MSTNEKSX33";"3uL";"QtyorID";"Unknown";"30";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"MSTNEKSX33";"MSTNEKSX33";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MSTNEKSX33";NA
"F11";"30";"MSTNEKSX33";"3uL";"QtyorID";"Unknown";"30";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"MSTNEKSX33";"MSTNEKSX33";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MSTNEKSX33";NA
"F12";"30";"MSTNEKSX33";"3uL";"QtyorID";"Unknown";"30";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"MSTNEKSX33";"MSTNEKSX33";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MSTNEKSX33";NA
"G10";"31";"MSTNEKSX34";"3uL";"QtyorID";"Unknown";"31";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"MSTNEKSX34";"MSTNEKSX34";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MSTNEKSX34";NA
"G11";"31";"MSTNEKSX34";"3uL";"QtyorID";"Unknown";"31";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"MSTNEKSX34";"MSTNEKSX34";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MSTNEKSX34";NA
"G12";"31";"MSTNEKSX34";"3uL";"QtyorID";"Unknown";"31";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"MSTNEKSX34";"MSTNEKSX34";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MSTNEKSX34";NA
"H10";"32";"NTC";"3uL";"QtyorID";"Unknown";"32";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"NTC";"NTC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NTC";NA
"H11";"32";"NTC";"3uL";"QtyorID";"Unknown";"32";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"NTC";"NTC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NTC";NA
"H12";"32";"NTC";"3uL";"QtyorID";"Unknown";"32";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"NTC";"NTC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NTC";NA
"G1";"7";"std1E-1";"3uL";"QtyorID";"Standard";"7";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E-1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"G2";"7";"std1E-1";"3uL";"QtyorID";"Standard";"7";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E-1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"G3";"7";"std1E-1";"3uL";"QtyorID";"Standard";"7";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E-1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"F1";"6";"std1E0";"3uL";"QtyorID";"Standard";"6";"0.0940";"40.60";"3.00e+000";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E0";"std1E0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E0";NA
"F2";"6";"std1E0";"3uL";"QtyorID";"Standard";"6";"0.0940";"41.99";"3.00e+000";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E0";"std1E0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E0";NA
"F3";"6";"std1E0";"3uL";"QtyorID";"Standard";"6";"0.0940";"39.62";"3.00e+000";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E0";"std1E0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E0";NA
"E1";"5";"std1E1";"3uL";"QtyorID";"Standard";"5";"0.0940";"36.67";"3.00e+001";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"E2";"5";"std1E1";"3uL";"QtyorID";"Standard";"5";"0.0940";"36.41";"3.00e+001";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"E3";"5";"std1E1";"3uL";"QtyorID";"Standard";"5";"0.0940";"37.02";"3.00e+001";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"D1";"4";"std1E2";"3uL";"QtyorID";"Standard";"4";"0.0940";"33.47";"3.00e+002";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E2";"std1E2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E2";NA
"D2";"4";"std1E2";"3uL";"QtyorID";"Standard";"4";"0.0940";"33.30";"3.00e+002";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E2";"std1E2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E2";NA
"D3";"4";"std1E2";"3uL";"QtyorID";"Standard";"4";"0.0940";"33.27";"3.00e+002";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E2";"std1E2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E2";NA
"C1";"3";"std1E3";"3uL";"QtyorID";"Standard";"3";"0.0940";"29.91";"3.00e+003";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E3";"std1E3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E3";NA
"C2";"3";"std1E3";"3uL";"QtyorID";"Standard";"3";"0.0940";"30.03";"3.00e+003";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E3";"std1E3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E3";NA
"C3";"3";"std1E3";"3uL";"QtyorID";"Standard";"3";"0.0940";"30.55";"3.00e+003";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E3";"std1E3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E3";NA
"B1";"2";"std1E4";"3uL";"QtyorID";"Standard";"2";"0.0940";"26.86";"3.00e+004";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E4";"std1E4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E4";NA
"B2";"2";"std1E4";"3uL";"QtyorID";"Standard";"2";"0.0940";"26.83";"3.00e+004";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E4";"std1E4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E4";NA
"B3";"2";"std1E4";"3uL";"QtyorID";"Standard";"2";"0.0940";"26.83";"3.00e+004";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E4";"std1E4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E4";NA
"A1";"1";"std1E5";"3uL";"QtyorID";"Standard";"1";"0.0940";"23.21";"3.00e+005";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E5";"std1E5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E5";NA
"A2";"1";"std1E5";"3uL";"QtyorID";"Standard";"1";"0.0940";"23.34";"3.00e+005";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E5";"std1E5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E5";NA
"A3";"1";"std1E5";"3uL";"QtyorID";"Standard";"1";"0.0940";"23.43";"3.00e+005";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1E5";"std1E5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E5";NA
"H1";"8";"std1ENTC";"3uL";"QtyorID";"NTC";"8";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1ENTC";"std1ENTC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1ENTC";NA
"H2";"8";"std1ENTC";"3uL";"QtyorID";"NTC";"8";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1ENTC";"std1ENTC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1ENTC";NA
"H3";"8";"std1ENTC";"3uL";"QtyorID";"NTC";"8";"0.0940";"NoCt";"NoCt";"0.993";"-3.423";"qpcr1058";"MONIS6MST2023";"AssID14";"Rhihar";"plt02";"qpcrrundate20240319";"std1ENTC";"std1ENTC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1ENTC";NA
"E7";"21";"MST2022052STEX32-04";"3uL";"QtyorID";"Unknown";"21";"0.0571";"NoCt";"NoCt";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022052STEX32_04";"MST2022052STEX32_04";"4";"11.04.2023, BF: 95700008, Sønderbord bugt";"15.2";"2024-jan-11";"MST-SX32";NA;"400";"32_04";"2023-04-11";NA;"MST2022052";"MST2022052::2023-04-11";FALSE;"jarob";"SIF";"Sydjylland";"2023-04-11";"SoenderborgBugt";"95700008";55.2263333333333;9.82909166666667;289;278;"1000";"ja";"95og210og260";"45028";716;"BundfaunaindsamletafMSTSYDd???FraLivII";"MST2022052_2023-04-11";"MST2022052";"MST2022052STEX32_04";"MST2022052STEX32_04"
"E8";"21";"MST2022052STEX32-04";"3uL";"QtyorID";"Unknown";"21";"0.0571";"NoCt";"NoCt";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022052STEX32_04";"MST2022052STEX32_04";"4";"11.04.2023, BF: 95700008, Sønderbord bugt";"15.2";"2024-jan-11";"MST-SX32";NA;"400";"32_04";"2023-04-11";NA;"MST2022052";"MST2022052::2023-04-11";FALSE;"jarob";"SIF";"Sydjylland";"2023-04-11";"SoenderborgBugt";"95700008";55.2263333333333;9.82909166666667;289;278;"1000";"ja";"95og210og260";"45028";716;"BundfaunaindsamletafMSTSYDd???FraLivII";"MST2022052_2023-04-11";"MST2022052";"MST2022052STEX32_04";"MST2022052STEX32_04"
"E9";"21";"MST2022052STEX32-04";"3uL";"QtyorID";"Unknown";"21";"0.0571";"NoCt";"NoCt";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022052STEX32_04";"MST2022052STEX32_04";"4";"11.04.2023, BF: 95700008, Sønderbord bugt";"15.2";"2024-jan-11";"MST-SX32";NA;"400";"32_04";"2023-04-11";NA;"MST2022052";"MST2022052::2023-04-11";FALSE;"jarob";"SIF";"Sydjylland";"2023-04-11";"SoenderborgBugt";"95700008";55.2263333333333;9.82909166666667;289;278;"1000";"ja";"95og210og260";"45028";716;"BundfaunaindsamletafMSTSYDd???FraLivII";"MST2022052_2023-04-11";"MST2022052";"MST2022052STEX32_04";"MST2022052STEX32_04"
"C7";"19";"MST2022077STEX31-22";"3uL";"QtyorID";"Unknown";"19";"0.0571";"NoCt";"NoCt";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022077STEX31_22";"MST2022077STEX31_22";"22";NA;"19.1";"2024-jan-04";"MST-SX31";NA;"400";"31_22";"2023-06-12";NA;"MST2022077";"MST2022077::2023-06-12";FALSE;"LasseoerstedJensen";"Kyst";"Sydjylland";"2023-06-12";"RIB1510007_Blaavand_Landegraenseaabnedel";"91500007";55.3375;8.35001111111111;55;1;"1200";"nej";NA;"45089";13;NA;"MST2022077_2023-06-12";"MST2022077";"MST2022077STEX31_22";"MST2022077STEX31_22"
"C8";"19";"MST2022077STEX31-22";"3uL";"QtyorID";"Unknown";"19";"0.0571";"NoCt";"NoCt";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022077STEX31_22";"MST2022077STEX31_22";"22";NA;"19.1";"2024-jan-04";"MST-SX31";NA;"400";"31_22";"2023-06-12";NA;"MST2022077";"MST2022077::2023-06-12";FALSE;"LasseoerstedJensen";"Kyst";"Sydjylland";"2023-06-12";"RIB1510007_Blaavand_Landegraenseaabnedel";"91500007";55.3375;8.35001111111111;55;1;"1200";"nej";NA;"45089";13;NA;"MST2022077_2023-06-12";"MST2022077";"MST2022077STEX31_22";"MST2022077STEX31_22"
"C9";"19";"MST2022077STEX31-22";"3uL";"QtyorID";"Unknown";"19";"0.0571";"NoCt";"NoCt";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022077STEX31_22";"MST2022077STEX31_22";"22";NA;"19.1";"2024-jan-04";"MST-SX31";NA;"400";"31_22";"2023-06-12";NA;"MST2022077";"MST2022077::2023-06-12";FALSE;"LasseoerstedJensen";"Kyst";"Sydjylland";"2023-06-12";"RIB1510007_Blaavand_Landegraenseaabnedel";"91500007";55.3375;8.35001111111111;55;1;"1200";"nej";NA;"45089";13;NA;"MST2022077_2023-06-12";"MST2022077";"MST2022077STEX31_22";"MST2022077STEX31_22"
"A7";"17";"MST2022089STEX31-17";"3uL";"QtyorID";"Unknown";"17";"0.0571";"44.26";"2.288e-002";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022089STEX31_17";"MST2022089STEX31_17";"17";NA;"17.4";"2024-jan-04";"MST-SX31";NA;"400";"31_17";"2023-05-01";NA;"MST2022089";"MST2022089::2023-05-01";FALSE;"kriso";"Sif";"Sjaelland";"2023-05-01";"KBH431_720oeresundnordaabnedel";"97200002";55.8666666666667;12.75;468;1;"1400";"ja";"6";"45050";8.78e+16;NA;"MST2022089_2023-05-01";"MST2022089";"MST2022089STEX31_17";"MST2022089STEX31_17"
"A8";"17";"MST2022089STEX31-17";"3uL";"QtyorID";"Unknown";"17";"0.0571";"45.41";"1.064e-002";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022089STEX31_17";"MST2022089STEX31_17";"17";NA;"17.4";"2024-jan-04";"MST-SX31";NA;"400";"31_17";"2023-05-01";NA;"MST2022089";"MST2022089::2023-05-01";FALSE;"kriso";"Sif";"Sjaelland";"2023-05-01";"KBH431_720oeresundnordaabnedel";"97200002";55.8666666666667;12.75;468;1;"1400";"ja";"6";"45050";8.78e+16;NA;"MST2022089_2023-05-01";"MST2022089";"MST2022089STEX31_17";"MST2022089STEX31_17"
"A9";"17";"MST2022089STEX31-17";"3uL";"QtyorID";"Unknown";"17";"0.0571";"47.83";"2.091e-003";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022089STEX31_17";"MST2022089STEX31_17";"17";NA;"17.4";"2024-jan-04";"MST-SX31";NA;"400";"31_17";"2023-05-01";NA;"MST2022089";"MST2022089::2023-05-01";FALSE;"kriso";"Sif";"Sjaelland";"2023-05-01";"KBH431_720oeresundnordaabnedel";"97200002";55.8666666666667;12.75;468;1;"1400";"ja";"6";"45050";8.78e+16;NA;"MST2022089_2023-05-01";"MST2022089";"MST2022089STEX31_17";"MST2022089STEX31_17"
"G7";"23";"MST2022094STEX32-07";"3uL";"QtyorID";"Unknown";"23";"0.0571";"34.40";"1.714e+001";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022094STEX32_07";"MST2022094STEX32_07";"7";"Station 93730002, Dato: 02.05.2023, Fytoplankton/Zooplankton";"23.9";"2024-jan-11";"MST-SX32";NA;"400";"32_07";"2023-05-02";NA;"MST2022094";"MST2022094::2023-05-02";FALSE;"krmsk";"Frigg";"Nordjylland";"2023-05-02";"VIB3708_00001_LoegstoerogLivoeBredningoest";"93730002";56.132217;11.157867;75;1;"1500";"nej";NA;"45049";9.71e+16;NA;"MST2022094_2023-05-02";"MST2022094";"MST2022094STEX32_07";"MST2022094STEX32_07"
"G8";"23";"MST2022094STEX32-07";"3uL";"QtyorID";"Unknown";"23";"0.0571";"34.66";"1.442e+001";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022094STEX32_07";"MST2022094STEX32_07";"7";"Station 93730002, Dato: 02.05.2023, Fytoplankton/Zooplankton";"23.9";"2024-jan-11";"MST-SX32";NA;"400";"32_07";"2023-05-02";NA;"MST2022094";"MST2022094::2023-05-02";FALSE;"krmsk";"Frigg";"Nordjylland";"2023-05-02";"VIB3708_00001_LoegstoerogLivoeBredningoest";"93730002";56.132217;11.157867;75;1;"1500";"nej";NA;"45049";9.71e+16;NA;"MST2022094_2023-05-02";"MST2022094";"MST2022094STEX32_07";"MST2022094STEX32_07"
"G9";"23";"MST2022094STEX32-07";"3uL";"QtyorID";"Unknown";"23";"0.0571";"34.54";"1.563e+001";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022094STEX32_07";"MST2022094STEX32_07";"7";"Station 93730002, Dato: 02.05.2023, Fytoplankton/Zooplankton";"23.9";"2024-jan-11";"MST-SX32";NA;"400";"32_07";"2023-05-02";NA;"MST2022094";"MST2022094::2023-05-02";FALSE;"krmsk";"Frigg";"Nordjylland";"2023-05-02";"VIB3708_00001_LoegstoerogLivoeBredningoest";"93730002";56.132217;11.157867;75;1;"1500";"nej";NA;"45049";9.71e+16;NA;"MST2022094_2023-05-02";"MST2022094";"MST2022094STEX32_07";"MST2022094STEX32_07"
"B10";"26";"MST2022097STEX32-14";"3uL";"QtyorID";"Unknown";"26";"0.0571";"NoCt";"NoCt";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022097STEX32_14";"MST2022097STEX32_14";"14";"95130028,28.04.2023, Bundfauna, Vejle Fjord";"10.8";"2024-jan-11";"MST-SX32";NA;"400";"32_14";"2023-04-28";NA;"MST2022097";"MST2022097::2023-04-28";FALSE;"anohh";"Frigg";"oestjylland";"2023-04-28";"VejleFjord";"95130028";55.7;9.63335;72;62;"975";"ja";"22000000000000002";"45047";728;"BundfaunaindsamletafMSTOSTd???FraLivII";"MST2022097_2023-04-28";"MST2022097";"MST2022097STEX32_14";"MST2022097STEX32_14"
"B11";"26";"MST2022097STEX32-14";"3uL";"QtyorID";"Unknown";"26";"0.0571";"NoCt";"NoCt";"0.994";"-3.432";"qpcr1059";"MONIS6MST2023";"AssID04";"Psever";"plt01";"qpcrrundate20240320";"MST2022097STEX32_14";"MST2022097STEX32_14";"14";"95130028,28.04.2023, Bundfauna, Vejle Fjord";"10.8";"2024-jan-11";"MST-SX32";NA;"400";"32_14";"2023-04-28";NA;"MST2022097";"MST2022097::2023-04-28";FALSE;"anohh";"Frigg";"oestjylland";"2023-04-28";"VejleFjord";"95130028";55.7;9.63335;72;62;"975";"ja";"22000000000000002";"45047";728;"BundfaunaindsamletafMSTOSTd???FraLivII";"MST2022097_2023-04-28";"MST2022097";"MST2022097STEX32_14";"MST2022097STEX32_14"
