"","Well","replno","smpltp","templvol","QtyID","WellType","Replicate","ThresholddRn","CtdRn","Quantitycopies","RSqdRn","SlopedRn","qpcrno","MONISprojectno","AssayID","speciesabbr","plateno","qpcrrundate","Cq","gen_specnm","Genus","species","dk_comnm","smpltp2","MST.y.m","ssn","Wellname.ssn.no1","gen_specnm.ssn","locnm","colldate","volfilt_mL","declat","declon","Welltype","Harbour","Harbour.Welltype","col.06","qpcr.rplno","welltp","qpcrno.plateno","spec.lat","mx.Cq.lod","intc5","lod.val","loq.val","rEffic","ampF","intc2","slo3","RSqdRn.1","templvol","copies_per_mLwater","copies_per_Lwater","copies_per_Lwater_plone","log.10_copies_L"
"2700","D3",4,"std3E2","3uL","QtyorID","Standard",4,0.0494,33.92,300,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","33.92","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E2",NA,NA,"D3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr956.4","Standard","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",NA,0,1,0
"2701","E1",5,"std3E1","3uL","QtyorID","Standard",5,0.0494,36.56,30,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","36.56","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E1",NA,NA,"E1.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr956.5","Standard","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",NA,0,1,0
"2702","E2",5,"std3E1","3uL","QtyorID","Standard",5,0.0494,36.95,30,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","36.95","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E1",NA,NA,"E2.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr956.5","Standard","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",NA,0,1,0
"2703","E3",5,"std3E1","3uL","QtyorID","Standard",5,0.0494,36.7,30,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","36.70","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E1",NA,NA,"E3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr956.5","Standard","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",NA,0,1,0
"2704","F1",6,"std3E0","3uL","QtyorID","Standard",6,0.0494,38.44,3,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","38.44","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E0",NA,NA,"F1.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr956.6","Standard","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",NA,0,1,0
"2706","F3",6,"std3E0","3uL","QtyorID","Standard",6,0.0494,38.98,3,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","38.98","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E0",NA,NA,"F3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr956.6","Standard","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",NA,0,1,0
"2711","H2",8,"std3ENTC","3uL","QtyorID","NTC",8,0.0494,41.53,0.6857,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","41.53","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3ENTC",NA,NA,"H2.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"NTC",NA,"NA.NTC",NA,"qpcr956.8","NTC","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",NA,0,1,0
"2759","H8",24,"MST1027","3uL","QtyorID","Unknown",24,0.0494,42.41,0.3525,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","42.41","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","MST0001027","MST.1027.2021.Mar","spri","H8.spri.1","Hemigrapsus_sanguineus.spri","Sydfynskeoehav_BF11","2021-03-19",1500,55.0262,10.3685111111111,"Unknown","Sydfynskeoehav_BF11","Sydfynskeoehav_BF11.Unknown",NA,"qpcr956.24","Unknown","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",0.0313333333333333,31.3333333333333,32.3333333333333,1.50965047954658
"2760","H9",24,"MST1027","3uL","QtyorID","Unknown",24,0.0494,41.8,0.5595,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","41.80","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","MST0001027","MST.1027.2021.Mar","spri","H9.spri.1","Hemigrapsus_sanguineus.spri","Sydfynskeoehav_BF11","2021-03-19",1500,55.0262,10.3685111111111,"Unknown","Sydfynskeoehav_BF11","Sydfynskeoehav_BF11.Unknown",NA,"qpcr956.24","Unknown","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",0.0497333333333333,49.7333333333333,50.7333333333333,1.70529339771489
"2778","F12",30,"MST2021-062","3uL","QtyorID","Unknown",30,0.0494,39.98,2.21,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","39.98","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","MST2021062","MST.2021062.2021.May","spri","F12.spri.1","Hemigrapsus_sanguineus.spri","95600002_FYN6300043","2021-05-21",1400,54.9975833333333,10.1654166666667,"Unknown","95600002_FYN6300043","95600002_FYN6300043.Unknown",NA,"qpcr956.30","Unknown","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",0.21047619047619,210.47619047619,211.47619047619,2.32526147843976
"2783","H11",32,"MST2021-099","3uL","QtyorID","Unknown",32,0.0494,39.32,3.65,0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818","39.32","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","MST2021099","MST.2021099.2021.Aug","fall","H11.fall.1","Hemigrapsus_sanguineus.fall","94400007_ARH170006","2021-08-24",1500,56.1544166666667,10.3166972222222,"Unknown","94400007_ARH170006","94400007_ARH170006.Unknown","#CD0BBC","qpcr956.32","Unknown","qpcr956.plt01","Hemigrapsus sanguineus","38.98","39.581","3","30","113.25","2.13246452464845","41.0315762740915","-3.04","99.395","uL",0.324444444444444,324.444444444444,325.444444444444,2.51247686224227
"2785","A1",1,"std3E5","3uL","QtyorID","Standard",1,0.0515,23.58,3e+05,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","23.58","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E5",NA,NA,"A1.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.1","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2786","A2",1,"std3E5","3uL","QtyorID","Standard",1,0.0515,23.63,3e+05,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","23.63","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E5",NA,NA,"A2.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.1","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2787","A3",1,"std3E5","3uL","QtyorID","Standard",1,0.0515,23.62,3e+05,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","23.62","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E5",NA,NA,"A3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.1","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2788","B1",2,"std3E4","3uL","QtyorID","Standard",2,0.0515,27.88,30000,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","27.88","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E4",NA,NA,"B1.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.2","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2789","B2",2,"std3E4","3uL","QtyorID","Standard",2,0.0515,27.68,30000,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","27.68","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E4",NA,NA,"B2.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.2","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2790","B3",2,"std3E4","3uL","QtyorID","Standard",2,0.0515,27.36,30000,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","27.36","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E4",NA,NA,"B3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.2","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2791","C1",3,"std3E3","3uL","QtyorID","Standard",3,0.0515,30.75,3000,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","30.75","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E3",NA,NA,"C1.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.3","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2792","C2",3,"std3E3","3uL","QtyorID","Standard",3,0.0515,30.96,3000,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","30.96","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E3",NA,NA,"C2.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.3","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2793","C3",3,"std3E3","3uL","QtyorID","Standard",3,0.0515,30.81,3000,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","30.81","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E3",NA,NA,"C3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.3","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2794","D1",4,"std3E2","3uL","QtyorID","Standard",4,0.0515,34.32,300,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","34.32","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E2",NA,NA,"D1.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.4","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2795","D2",4,"std3E2","3uL","QtyorID","Standard",4,0.0515,34.58,300,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","34.58","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E2",NA,NA,"D2.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.4","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2796","D3",4,"std3E2","3uL","QtyorID","Standard",4,0.0515,34.26,300,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","34.26","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E2",NA,NA,"D3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.4","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2797","E1",5,"std3E1","3uL","QtyorID","Standard",5,0.0515,36.93,30,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","36.93","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E1",NA,NA,"E1.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.5","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2798","E2",5,"std3E1","3uL","QtyorID","Standard",5,0.0515,36.25,30,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","36.25","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E1",NA,NA,"E2.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.5","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2799","E3",5,"std3E1","3uL","QtyorID","Standard",5,0.0515,36.5,30,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","36.50","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E1",NA,NA,"E3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.5","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2800","F1",6,"std3E0","3uL","QtyorID","Standard",6,0.0515,40.7,3,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","40.70","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E0",NA,NA,"F1.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.6","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2801","F2",6,"std3E0","3uL","QtyorID","Standard",6,0.0515,39.56,3,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","39.56","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E0",NA,NA,"F2.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.6","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2802","F3",6,"std3E0","3uL","QtyorID","Standard",6,0.0515,37.89,3,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","37.89","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E0",NA,NA,"F3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.6","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2805","G3",7,"std3E-1","3uL","QtyorID","Standard",7,0.0515,39.67,0.3,0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818","39.67","Hemigrapsus sanguineus","Hemigrapsus","sanguineus","pensel_klippekrabbe","std3E-1",NA,NA,"G3.NA.1","Hemigrapsus_sanguineus.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr957.7","Standard","qpcr957.plt02","Hemigrapsus sanguineus","39.67","42.244","0.3","3","118.4","2.18400227360253","40.702528582549","-2.95","98.478","uL",NA,0,1,0
"2881","A1",1,"std3E5","3uL","QtyorID","Standard",1,0.1123,22.38,3e+05,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","22.38","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E5",NA,NA,"A1.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.1","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2882","A2",1,"std3E5","3uL","QtyorID","Standard",1,0.1123,22.62,3e+05,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","22.62","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E5",NA,NA,"A2.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.1","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2883","A3",1,"std3E5","3uL","QtyorID","Standard",1,0.1123,22.34,3e+05,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","22.34","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E5",NA,NA,"A3.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.1","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2884","B1",2,"std3E4","3uL","QtyorID","Standard",2,0.1123,26.01,30000,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","26.01","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E4",NA,NA,"B1.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.2","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2885","B2",2,"std3E4","3uL","QtyorID","Standard",2,0.1123,25.88,30000,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","25.88","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E4",NA,NA,"B2.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.2","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2886","B3",2,"std3E4","3uL","QtyorID","Standard",2,0.1123,25.81,30000,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","25.81","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E4",NA,NA,"B3.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.2","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2887","C1",3,"std3E3","3uL","QtyorID","Standard",3,0.1123,29.28,3000,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","29.28","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E3",NA,NA,"C1.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.3","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2888","C2",3,"std3E3","3uL","QtyorID","Standard",3,0.1123,29.26,3000,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","29.26","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E3",NA,NA,"C2.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.3","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2889","C3",3,"std3E3","3uL","QtyorID","Standard",3,0.1123,29.29,3000,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","29.29","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E3",NA,NA,"C3.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.3","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2890","D1",4,"std3E2","3uL","QtyorID","Standard",4,0.1123,32.81,300,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","32.81","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E2",NA,NA,"D1.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.4","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2891","D2",4,"std3E2","3uL","QtyorID","Standard",4,0.1123,32.57,300,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","32.57","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E2",NA,NA,"D2.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.4","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
"2892","D3",4,"std3E2","3uL","QtyorID","Standard",4,0.1123,32.79,300,0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825","32.79","Hemigrapsus takanoi","Hemigrapsus","takanoi","klippekrabbe","std3E2",NA,NA,"D3.NA.1","Hemigrapsus_takanoi.NA",NA,NA,NA,NA,NA,"Standard",NA,"NA.Standard","#00000000","qpcr958.4","Standard","qpcr958.plt01","Hemigrapsus takanoi","40.9","42.26","0.3","3","102.47","2.02471847503839","40.5535127779893","-3.26","99.757","uL",NA,0,1,0
