"","speciesabbr","smplNm.x","U_Pr_Nr.x","GnNm.x","SpNm.x","ClNm.x","PhNm.x","speciesNm.x","lokalitet_vanda.x","lon.x","lat.x","Lok_omr01.x","Dato_inds.x","typCnt","mch","molcnt","Dato_inds.dd","Dato_inds.mm","Dato_inds.yy","ssn.smpl","mch.ssn","eDN.lv1.l10","snpb","lon.m","lat.m","uspcAb","MST.n_Dinds","U_Pr_Nr.y","Navn_Inds","skib","Inst","Dato_inds.y","Lok_omr01.y","lokalitet_vanda.y","lok_pos_lat.x","lok_pos_lon.x","max_Dyb","Dyb_Str_m","Vwf_mL","vandsoejllagd","Dyb_lagd01","dato_80C","Temp_Inds","Bemaerkn","MST.nummer.x","smplNm.y","ddlod","qlod","qloq","qloq.unmf","mcp_ddPCR","mcp_qPCR","sdmn_ddPCR","sdmn_qPCR","sdmx_ddPCR","sdmx_qPCR","GnNm.y","SpNm.y","GnNmLt","speciesNm.y","smplTp","ClNm.y","PhNm.y","U_Pr_Nr","Dato_inds","lokalitet_vanda","lok_pos_lat.y","lok_pos_lon.y","Lok_omr01","lat.y","lon.y","MST.nummer.y","Unikt.prøvesæt.nummer","Noter.på.plastic.posen","Konc.målt.på.Qubit._ng.uL","Dato.for.ekstraktion","Ekstraktionsnummer","Noter2","Elueringvolumen.AE.buffer.uL","Sub_Nmb_for_extraction","Dato_for_indsml","X.Noter2","U_Pr_Nr.y.y","MSTno_di"
"356","Psever","MST2021-032","MST2021032","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93920064,10.4687805555556,57.5407666666667,"KragskovRevSyd","2021-06-23","mcp","ddPCR",2.12858811020851,23,6,2021,"2nd_season","ddPCR : 2nd_season",0.495348390490945,17,10.2287805555556,57.3807666666667,"Psever","MST2021032_2021-06-23","MST2021032","SvendaageBendtsen","Pingo","Nordjylland","2021-06-23","KragskovRevSyd",93920064,"57.5407666666667","10.4687805555556","4","3","1400","nej",NA,"2021-07-03","15.7","erudtagetmedNiskinvandhenter","MST2021032","MST2021-032",0.447889193892479,3,3,3,2.12858811020851,6.43666666666667,1.36823892593384,2.93523362670527,3.12929034233093,9.93809970662807,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021032","2021-06-23",93920064,"57.5407666666667","10.4687805555556","KragskovRevSyd",57.5407666666667,10.4687805555556,"MST2021-032","11",NA,"3.28","2022-jan-11","MST-SX24",NA,"400","24_11","2021-06-23",NA,"MST2021032","MST2021032::2021-06-23"
"357","Psever","MST2021-032","MST2021032","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93920064,10.4687805555556,57.5407666666667,"KragskovRevSyd","2021-06-23","mcp","qPCR",6.43666666666667,23,6,2021,"2nd_season","qPCR : 2nd_season",0.871378315564175,17,10.2287805555556,57.3807666666667,"Psever","MST2021032_2021-06-23","MST2021032","SvendaageBendtsen","Pingo","Nordjylland","2021-06-23","KragskovRevSyd",93920064,"57.5407666666667","10.4687805555556","4","3","1400","nej",NA,"2021-07-03","15.7","erudtagetmedNiskinvandhenter","MST2021032","MST2021-032",0.447889193892479,3,3,3,2.12858811020851,6.43666666666667,1.36823892593384,2.93523362670527,3.12929034233093,9.93809970662807,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021032","2021-06-23",93920064,"57.5407666666667","10.4687805555556","KragskovRevSyd",57.5407666666667,10.4687805555556,"MST2021-032","11",NA,"3.28","2022-jan-11","MST-SX24",NA,"400","24_11","2021-06-23",NA,"MST2021032","MST2021032::2021-06-23"
"358","Psever","MST2021-040","MST2021040","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93420310,10.9524027777778,56.4437333333333,"Tr3Fornaes","2021-09-15","mcp","ddPCR",28.4226202964783,15,9,2021,"1st_season","ddPCR : 1st_season",1.46868134716878,17,10.7124027777778,56.2837333333333,"Psever","MST2021040_2021-09-15","MST2021040","JensDeding","Havana","MSToestjylland","2021-09-15","Tr3Fornaes",93420310,"56.4437333333333","10.9524027777778","11","95","1270","?",NA,"2021-09-22","15.7",NA,"MST2021040","MST2021-040",0.447889193892479,3,3,3,28.4226202964783,89.3866666666667,25.5220127105713,79.5538932362792,31.5363693237305,99.2194400970541,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021040","2021-09-15",93420310,"56.4437333333333","10.9524027777778","Tr3Fornaes",56.4437333333333,10.9524027777778,"MST2021-040","9","Fornæs, Grenå, Makroalger, 15.09.2021","4.92","2021-dec-08","MST-SX22",NA,"400","22_09","2021-09-15",NA,"MST2021040","MST2021040::2021-09-15"
"359","Psever","MST2021-040","MST2021040","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93420310,10.9524027777778,56.4437333333333,"Tr3Fornaes","2021-09-15","mcp","qPCR",89.3866666666667,15,9,2021,"1st_season","qPCR : 1st_season",1.95610437051774,17,10.7124027777778,56.2837333333333,"Psever","MST2021040_2021-09-15","MST2021040","JensDeding","Havana","MSToestjylland","2021-09-15","Tr3Fornaes",93420310,"56.4437333333333","10.9524027777778","11","95","1270","?",NA,"2021-09-22","15.7",NA,"MST2021040","MST2021-040",0.447889193892479,3,3,3,28.4226202964783,89.3866666666667,25.5220127105713,79.5538932362792,31.5363693237305,99.2194400970541,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021040","2021-09-15",93420310,"56.4437333333333","10.9524027777778","Tr3Fornaes",56.4437333333333,10.9524027777778,"MST2021-040","9","Fornæs, Grenå, Makroalger, 15.09.2021","4.92","2021-dec-08","MST-SX22",NA,"400","22_09","2021-09-15",NA,"MST2021040","MST2021040::2021-09-15"
"360","Psever","MST2021-043","MST2021043","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93000001,11.1513361111111,56.1316666666667,"VSJ20925","2021-05-17","mcp","ddPCR",0.70658892393112,17,5,2021,"2nd_season","ddPCR : 2nd_season",0.232128922656514,17,10.9113361111111,55.9716666666667,"Psever","MST2021043_2021-05-17","MST2021043","alkri_nifso","Sif","MSTSJL","2021-05-17","VSJ20925",93000001,"56.1316666666667","11.1513361111111","48","1","1500","ja","4","2021-05-20","10.6","Dererkunenproevetilraadighed_proeve2erbortkommet","MST2021043","MST2021-043",0.447889193892479,3,3,3,0.70658892393112,0,0.306649170815945,0,1.35849252343178,0,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021043","2021-05-17",93000001,"56.1316666666667","11.1513361111111","VSJ20925",56.1316666666667,11.1513361111111,"MST2021-043","10","FYTO, Forår, VSJ20925, 15.05.2021","4.41","2021-dec-08","MST-SX22",NA,"400","22_10","2021-05-17",NA,"MST2021043","MST2021043::2021-05-17"
"361","Psever","MST2021-044","MST2021044","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",91500007,8.35012777777778,55.3375166666667,"Soenderhooest","2021-05-19","mcp","ddPCR",370.675048828125,19,5,2021,"2nd_season","ddPCR : 2nd_season",2.57016340715443,17,8.11012777777778,55.1775166666667,"Psever","MST2021044_2021-05-19","MST2021044","LasseoerstedJensen","Haig","Sydjylland","2021-05-19","Soenderhooest",91500007,"55.3375166666667","8.35012777777778","55","1","1200","nej",NA,"2021-05-20","11","RIB1510007","MST2021044","MST2021-044",0.447889193892479,3,3,3,370.675048828125,1106.66666666667,359.547920227051,1064.5082353233,381.823310852051,1148.82509801003,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021044","2021-05-19",91500007,"55.3375166666667","8.35012777777778","Soenderhooest",55.3375166666667,8.35012777777778,"MST2021-044","11","Fyto, Forår, RIB1510007, 19.05.2021","2.62","2021-dec-08","MST-SX22",NA,"400","22_11","2021-05-19",NA,"MST2021044","MST2021044::2021-05-19"
"362","Psever","MST2021-044","MST2021044","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",91500007,8.35012777777778,55.3375166666667,"Soenderhooest","2021-05-19","mcp","qPCR",1106.66666666667,19,5,2021,"2nd_season","qPCR : 2nd_season",3.04440908655905,17,8.11012777777778,55.1775166666667,"Psever","MST2021044_2021-05-19","MST2021044","LasseoerstedJensen","Haig","Sydjylland","2021-05-19","Soenderhooest",91500007,"55.3375166666667","8.35012777777778","55","1","1200","nej",NA,"2021-05-20","11","RIB1510007","MST2021044","MST2021-044",0.447889193892479,3,3,3,370.675048828125,1106.66666666667,359.547920227051,1064.5082353233,381.823310852051,1148.82509801003,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021044","2021-05-19",91500007,"55.3375166666667","8.35012777777778","Soenderhooest",55.3375166666667,8.35012777777778,"MST2021-044","11","Fyto, Forår, RIB1510007, 19.05.2021","2.62","2021-dec-08","MST-SX22",NA,"400","22_11","2021-05-19",NA,"MST2021044","MST2021044::2021-05-19"
"363","Psever","MST2021-049","MST2021049","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",91650035,8.56828611111111,55.0938666666667,"ListerDyb","2021-05-21","mcp","ddPCR",157.724494934082,21,5,2021,"2nd_season","ddPCR : 2nd_season",2.20064395381103,17,8.32828611111111,54.9338666666667,"Psever","MST2021049_2021-05-21","MST2021049","LasseoerstedJensen","Fucus","Sydjylland","2021-05-21","ListerDyb",91650035,"55.0938666666667","8.56828611111111","11","10","500","nej",NA,"2021-05-21","11","LISD0027","MST2021049","MST2021-049",0.447889193892479,3,3,3,157.724494934082,536.5,150.864210128784,471.199770291369,164.592781066895,601.800229708631,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021049","2021-05-21",91650035,"55.0938666666667","8.56828611111111","ListerDyb",55.0938666666667,8.56828611111111,"MST2021-049","10","LISD0027; 21-5-21","7.75","2022-jan-06","MST-SX23",NA,"400","23_10","2021-05-21",NA,"MST2021049","MST2021049::2021-05-21"
"364","Psever","MST2021-049","MST2021049","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",91650035,8.56828611111111,55.0938666666667,"ListerDyb","2021-05-21","mcp","qPCR",536.5,21,5,2021,"2nd_season","qPCR : 2nd_season",2.73037846858764,17,8.32828611111111,54.9338666666667,"Psever","MST2021049_2021-05-21","MST2021049","LasseoerstedJensen","Fucus","Sydjylland","2021-05-21","ListerDyb",91650035,"55.0938666666667","8.56828611111111","11","10","500","nej",NA,"2021-05-21","11","LISD0027","MST2021049","MST2021-049",0.447889193892479,3,3,3,157.724494934082,536.5,150.864210128784,471.199770291369,164.592781066895,601.800229708631,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021049","2021-05-21",91650035,"55.0938666666667","8.56828611111111","ListerDyb",55.0938666666667,8.56828611111111,"MST2021-049","10","LISD0027; 21-5-21","7.75","2022-jan-06","MST-SX23",NA,"400","23_10","2021-05-21",NA,"MST2021049","MST2021049::2021-05-21"
"365","Psever","MST2021-058","MST2021058","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",94300001,10.0845083333333,55.6743833333333,"94300001_VEJ0006870","2021-08-30","mcp","ddPCR",28.6642718315125,30,8,2021,"1st_season","ddPCR : 1st_season",1.47223369218342,17,9.8445083333333,55.5143833333333,"Psever","MST2021058_2021-08-30","MST2021058","KRISTIANMCGREGOR","Frigg","MSTOJL","2021-08-30","94300001_VEJ0006870",94300001,"55.6743833333333","10.0845083333333","194","1","1500","ja","17","2021-09-03","100.7",NA,"MST2021058","MST2021-058",0.447889193892479,3,3,3,28.6642718315125,87.7133333333333,25.7226872444153,61.8877446017413,31.8232703208924,113.538922064925,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021058","2021-08-30",94300001,"55.6743833333333","10.0845083333333","94300001_VEJ0006870",55.6743833333333,10.0845083333333,"MST2021-058","13","Fytoplankton, 30.08.2021, VEJ0006870","3.7","2021-nov-24","MST-SX21",NA,"400","21_13","2021-08-30",NA,"MST2021058","MST2021058::2021-08-30"
"366","Psever","MST2021-058","MST2021058","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",94300001,10.0845083333333,55.6743833333333,"94300001_VEJ0006870","2021-08-30","mcp","qPCR",87.7133333333333,30,8,2021,"1st_season","qPCR : 1st_season",1.94798889782402,17,9.8445083333333,55.5143833333333,"Psever","MST2021058_2021-08-30","MST2021058","KRISTIANMCGREGOR","Frigg","MSTOJL","2021-08-30","94300001_VEJ0006870",94300001,"55.6743833333333","10.0845083333333","194","1","1500","ja","17","2021-09-03","100.7",NA,"MST2021058","MST2021-058",0.447889193892479,3,3,3,28.6642718315125,87.7133333333333,25.7226872444153,61.8877446017413,31.8232703208924,113.538922064925,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021058","2021-08-30",94300001,"55.6743833333333","10.0845083333333","94300001_VEJ0006870",55.6743833333333,10.0845083333333,"MST2021-058","13","Fytoplankton, 30.08.2021, VEJ0006870","3.7","2021-nov-24","MST-SX21",NA,"400","21_13","2021-08-30",NA,"MST2021058","MST2021058::2021-08-30"
"367","Psever","MST2021-062","MST2021062","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",95600002,10.1654166666667,54.9975833333333,"95600002_FYN6300043","2021-05-21","mcp","ddPCR",11.0848391056061,21,5,2021,"2nd_season","ddPCR : 2nd_season",1.08224087269877,17,9.9254166666667,54.8375833333333,"Psever","MST2021062_2021-05-21","MST2021062","janeRobertsen","Frigg","MSTFYN","2021-05-21","95600002_FYN6300043",95600002,"54.9975833333333","10.1654166666667","361","1","1400","ja","12","2021-05-21","112.2",NA,"MST2021062","MST2021-062",0.447889193892479,3,3,3,11.0848391056061,0.501933333333333,9.34252083301545,0.384674801305453,13.0320775508881,0.619191865361213,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021062","2021-05-21",95600002,"54.9975833333333","10.1654166666667","95600002_FYN6300043",54.9975833333333,10.1654166666667,"MST2021-062","10",NA,"19","2022-feb-01","MST-SX25",NA,"400","25_10","2021-05-21",NA,"MST2021062","MST2021062::2021-05-21"
"368","Psever","MST2021-062","MST2021062","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",95600002,10.1654166666667,54.9975833333333,"95600002_FYN6300043","2021-05-21","mcp","qPCR",0.501933333333333,21,5,2021,"2nd_season","qPCR : 2nd_season",0.176650655965073,17,9.9254166666667,54.8375833333333,"Psever","MST2021062_2021-05-21","MST2021062","janeRobertsen","Frigg","MSTFYN","2021-05-21","95600002_FYN6300043",95600002,"54.9975833333333","10.1654166666667","361","1","1400","ja","12","2021-05-21","112.2",NA,"MST2021062","MST2021-062",0.447889193892479,3,3,3,11.0848391056061,0.501933333333333,9.34252083301545,0.384674801305453,13.0320775508881,0.619191865361213,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021062","2021-05-21",95600002,"54.9975833333333","10.1654166666667","95600002_FYN6300043",54.9975833333333,10.1654166666667,"MST2021-062","10",NA,"19","2022-feb-01","MST-SX25",NA,"400","25_10","2021-05-21",NA,"MST2021062","MST2021062::2021-05-21"
"369","Psever","MST2021-064","MST2021064","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93730002,9.05020833333333,56.954,"93730002_VIB3708_1","2021-09-02","mcp","ddPCR",1.24415248632431,2,9,2021,"1st_season","ddPCR : 1st_season",0.351052363154204,17,8.81020833333333,56.794,"Psever","MST2021064_2021-09-02","MST2021064","kristianmcgregor","Frigg","MSTNJL","2021-09-02","93730002_VIB3708_1",93730002,"56.954","9.05020833333333","76","1","700","nej","na","2021-09-08","173.7","Breddegrad:56572400","MST2021064","MST2021-064",0.447889193892479,3,3,3,1.24415248632431,3.22,0.71442238986492,0.839516855762259,1.98734804987907,5.60048314423774,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021064","2021-09-02",93730002,"56.954","9.05020833333333","93730002_VIB3708_1",56.954,9.05020833333333,"MST2021-064","15","'02.09.2021, Fytoplankton, 02.09.2021, NJL","2.96","2021-nov-24","MST-SX21",NA,"400","21_15","2021-09-02",NA,"MST2021064","MST2021064::2021-09-02"
"370","Psever","MST2021-064","MST2021064","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93730002,9.05020833333333,56.954,"93730002_VIB3708_1","2021-09-02","mcp","qPCR",3.22,2,9,2021,"1st_season","qPCR : 1st_season",0.625312450961674,17,8.81020833333333,56.794,"Psever","MST2021064_2021-09-02","MST2021064","kristianmcgregor","Frigg","MSTNJL","2021-09-02","93730002_VIB3708_1",93730002,"56.954","9.05020833333333","76","1","700","nej","na","2021-09-08","173.7","Breddegrad:56572400","MST2021064","MST2021-064",0.447889193892479,3,3,3,1.24415248632431,3.22,0.71442238986492,0.839516855762259,1.98734804987907,5.60048314423774,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021064","2021-09-02",93730002,"56.954","9.05020833333333","93730002_VIB3708_1",56.954,9.05020833333333,"MST2021-064","15","'02.09.2021, Fytoplankton, 02.09.2021, NJL","2.96","2021-nov-24","MST-SX21",NA,"400","21_15","2021-09-02",NA,"MST2021064","MST2021064::2021-09-02"
"371","Psever","MST2021-071","MST2021071","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",94230001,10.5169333333333,55.4678333333333,"FYN6900017","2021-10-13","mcp","ddPCR",2.67535090446472,13,10,2021,"1st_season","ddPCR : 1st_season",0.565298809705239,17,10.2769333333333,55.3078333333333,"Psever","MST2021071_2021-10-13","MST2021071","FlemmingNoergaard&PauliJoergensen","Belone","Fyn","2021-10-13","FYN6900017",94230001,"55.4678333333333","10.5169333333333","98","1","1500","nej",NA,"2021-10-21","11.4",NA,"MST2021071","MST2021-071",0.447889193892479,3,3,3,2.67535090446472,8.71,1.87707707285881,4.88211546673623,3.67327064275742,12.5378845332638,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021071","2021-10-13",94230001,"55.4678333333333","10.5169333333333","FYN6900017",55.4678333333333,10.5169333333333,"MST2021-071","4","21-10","6.5","2022-jan-11","MST-SX24",NA,"400","24_04","2021-10-13",NA,"MST2021071","MST2021071::2021-10-13"
"372","Psever","MST2021-071","MST2021071","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",94230001,10.5169333333333,55.4678333333333,"FYN6900017","2021-10-13","mcp","qPCR",8.71,13,10,2021,"1st_season","qPCR : 1st_season",0.987219229908005,17,10.2769333333333,55.3078333333333,"Psever","MST2021071_2021-10-13","MST2021071","FlemmingNoergaard&PauliJoergensen","Belone","Fyn","2021-10-13","FYN6900017",94230001,"55.4678333333333","10.5169333333333","98","1","1500","nej",NA,"2021-10-21","11.4",NA,"MST2021071","MST2021-071",0.447889193892479,3,3,3,2.67535090446472,8.71,1.87707707285881,4.88211546673623,3.67327064275742,12.5378845332638,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021071","2021-10-13",94230001,"55.4678333333333","10.5169333333333","FYN6900017",55.4678333333333,10.5169333333333,"MST2021-071","4","21-10","6.5","2022-jan-11","MST-SX24",NA,"400","24_04","2021-10-13",NA,"MST2021071","MST2021071::2021-10-13"
"373","Psever","MST2021-082","MST2021082","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93000005,10.7845083333333,56.8561,"93000005_NOR409","2021-09-07","mcp","ddPCR",155.42407989502,7,9,2021,"1st_season","ddPCR : 1st_season",2.19430360908545,17,10.5445083333333,56.6961,"Psever","MST2021082_2021-09-07","MST2021082","RasmusBillegrav","Frigg","MSTNJL","2021-09-07","93000005_NOR409",93000005,"56.8561","10.7845083333333","146","1","1500","ja","4","2021-09-08","160.3",NA,"MST2021082","MST2021-082",0.447889193892479,3,3,3,155.42407989502,516.4,148.002099990844,481.175718602078,162.855453491211,551.624281397922,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021082","2021-09-07",93000005,"56.8561","10.7845083333333","93000005_NOR409",56.8561,10.7845083333333,"MST2021-082","23","Fytoplankton, 07.09.2021, 93000005,","4.09","2021-nov-24","MST-SX21",NA,"400","21_23","2021-09-07",NA,"MST2021082","MST2021082::2021-09-07"
"374","Psever","MST2021-082","MST2021082","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93000005,10.7845083333333,56.8561,"93000005_NOR409","2021-09-07","mcp","qPCR",516.4,7,9,2021,"1st_season","qPCR : 1st_season",2.71382642438052,17,10.5445083333333,56.6961,"Psever","MST2021082_2021-09-07","MST2021082","RasmusBillegrav","Frigg","MSTNJL","2021-09-07","93000005_NOR409",93000005,"56.8561","10.7845083333333","146","1","1500","ja","4","2021-09-08","160.3",NA,"MST2021082","MST2021-082",0.447889193892479,3,3,3,155.42407989502,516.4,148.002099990844,481.175718602078,162.855453491211,551.624281397922,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021082","2021-09-07",93000005,"56.8561","10.7845083333333","93000005_NOR409",56.8561,10.7845083333333,"MST2021-082","23","Fytoplankton, 07.09.2021, 93000005,","4.09","2021-nov-24","MST-SX21",NA,"400","21_23","2021-09-07",NA,"MST2021082","MST2021082::2021-09-07"
"375","Psever","MST2021-085","MST2021085","Pseudochattonella","verruculosa","Dictyochophyceae","Ochrophyta","P. verruculosa",93000001,11.1501055555556,56.1305,"93000001","2021-09-16","mcp","ddPCR",11.8898367881775,16,9,2021,"1st_season","ddPCR : 1st_season",1.1102474183276,17,10.9101055555556,55.9705,"Psever","MST2021085_2021-09-16","MST2021085","krmsk","sif","SJL","2021-09-16","93000001",93000001,"56.1305","11.1501055555556","439","1","1700","ja","8.8E+016","2021-09-22","173.2",NA,"MST2021085","MST2021-085",0.447889193892479,3,3,3,11.8898367881775,58.0933333333333,9.48218524456025,53.0940900572631,14.6755301952362,63.0925766094036,"Pseudochattonella","verruculosa","P","P. verruculosa","MST","Dictyochophyceae","Ochrophyta","MST2021085","2021-09-16",93000001,"56.1305","11.1501055555556","93000001",56.1305,11.1501055555556,"MST2021-085","24","Fytoplankton, 16.09.21, 93000001","3.26","2021-nov-24","MST-SX21",NA,"400","21_24","2021-09-16",NA,"MST2021085","MST2021085::2021-09-16"
